76228,76384,76574,76718,62907,63072,76867,77035,77189,77355,63204,63362,63504,63641,63775,63924,64076,77493,77662,64227,77847,64391,64538,64677,78007,64831,65006,65136,65325,65483,42585,42731,65645,65786,65939,66087,66266,66464,66654,66804,66971,67156,67322,67484,67647,42957,43103,67806,43298,67956,78209,43458,68109,43623,43767,43916,68275,68436,68611,68795,44077,44202,68969,69157,69317,69466,44363,69623,69782,69954,44514,70105,70263,70424,44689,70576,70771,70968,44855,71126,71298,71442,71619,71777,71916,45016,45167,72083,78394,45329,72247,45470,72413,45602,45770,72557,72739,45915,72908,46061,46209,46345,46499,46678,73089,38212,73256,73431,46860,73608,47010,47176,73766,47311,47477,38453,47636,47813,73920,47948,48118,48285,48449,48604,48769,48930,74054,49099,49216,49353,49504,49653,49816,50000,74211,50130,50233,74347,50404,50496,50622,74481,50759,50895,78566,51056,51187,51340,51455,51581,51726,38795,51867,52027,74600,74749,52174,74908,52310,52479,75097,52615,52753,75238,38988,52902,53054,53210,53354,53507,53675,53798,53936,54083,54245,54412,54594,54751,54895,55032,55186,55362,39138,55517,55670,55838,55977,56100,56237,75425,56383,39311,56537,56673,75592,39458,56844,56996,75752,75907,57156,57320,57473,57629,57818,57981,58122,58276,58447,76045,58628,39645,58768,58925,59058,59226,59398,59550,39805,59694,39950,59858,40120,60005,40271,60149,40412,40552,60309,40680,60443,40829,40983,60585,41109,60747,60904,41252,61070,61209,41380,61356,61535,61664,61825,61984,41493,62097,62261,41650,41799,62426,62586,41933,62749,42083
2304,1880,2136,-1,6,0,0,0
2305,1104,1269,-1,6,0,0,0
2306,642,1060,-1,4,0,0,0
2307,12,1888,-1,6,0,0,0
2308,947,1715,-1,6,0,0,0
2309,1711,1967,-1,6,0,0,0
2310,1091,1953,-1,4,0,0,0
2311,189,1733,-1,4,0,0,0
2312,228,1303,-1,4,0,0,0
2313,25,1575,-1,4,0,0,0
2314,1629,2131,-1,4,0,0,0
2315,22,301,-1,6,0,0,0
2316,1036,1152,-1,6,0,0,0
2317,146,898,-1,4,0,0,0
2318,162,2189,-1,4,0,0,0
2319,1811,1914,-1,4,0,0,0
2320,1854,2110,-1,6,0,0,0
2321,7,1937,-1,6,0,0,0
2322,492,2199,-1,6,0,0,0
2323,323,2258,-1,4,0,0,0
2324,831,1954,-1,4,0,0,0
2325,1792,2070,-1,4,0,0,0
2326,843,2124,-1,4,0,0,0
2327,362,1762,-1,4,0,0,0
2328,1246,1741,-1,4,0,0,0
2329,1084,1852,-1,6,0,0,0
2330,1285,2053,-1,6,0,0,0
2331,1013,1674,-1,6,0,0,0
2332,1472,1895,-1,6,0,0,0
2333,34,2162,-1,4,0,0,0
2334,127,1344,-1,6,0,0,0
2335,420,1286,-1,6,0,0,0
2336,403,659,-1,6,0,0,0
2337,1317,2085,-1,6,0,0,0
2338,1172,1428,-1,6,0,0,0
2339,1064,1115,-1,6,0,0,0
2340,1080,1336,-1,6,0,0,0
2341,443,1842,-1,6,0,0,0
2342,335,903,-1,4,0,0,0
